layer,field,verdict,nearness,path,line,section,stated,novel,held,repeats,text
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.110.txt,71,19.110.040,,,,1,"D. “Front porch” means an open roofed structure attached to the front of the dwelling unit. A front porch shall have a minimum depth of six feet and a minimum width of 12 feet and, except for insect s"
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.13.definitions.txt,169,19.13.030,,,,1,"“Cottage cluster” means a grouping of no fewer than four detached dwelling units per acre, each with a footprint of less than 900 square feet, located on a single lot or parcel that includes a common"
or/multnomah/fairview,max_height_ft,unnumbered,unread_section,or/multnomah/fairview/19.13.definitions.txt,245,19.13.060,,,"35,45",1,"4. Roofed porches, exterior balconies, or other similar areas, unless they are enclosed by walls that are more than 42 inches in height for 75 percent or more of their perimeter."
or/multnomah/fairview,max_far,unnumbered,unread_section,or/multnomah/fairview/19.13.definitions.txt,247,19.13.060,,,0.7,1,"“Floor area ratio (FAR)” means the amount of floor area of a building or structure in relation to the amount of site area, expressed in square feet. For example, a floor area ratio of 0.7 to one means"
or/multnomah/fairview,max_height_ft,unnumbered,unread_section,or/multnomah/fairview/19.140.txt,87,19.140.030,,,"35,45",1,2. Location of Vision Clearance Areas. Vision clearance areas are triangular-shaped areas located at the intersection of any combination of streets and/or alleys. The sides of the triangle extend 15 f
or/multnomah/fairview,max_height_ft,unnumbered,unread_section,or/multnomah/fairview/19.140.txt,107,19.140.070,,,"35,45",1,"A. Trees may be deciduous or evergreen. Deciduous trees at the time of planting must be fully branched, have a minimum diameter of two inches, measured five feet above the ground, and have a minimum h"
or/multnomah/fairview,parking_min_per_unit,unnumbered,unread_section,or/multnomah/fairview/19.140.txt,145,19.140.090,,,,1,"D. When more than seven bicycle parking spaces are required, 50 percent of the spaces shall be covered."
or/multnomah/fairview,parking_min_per_unit,unnumbered,unread_section,or/multnomah/fairview/19.140.txt,147,19.140.090,,,,1,"E. When more than 15 covered bicycle parking spaces are required, 50 percent of the covered spaces shall be enclosed and offer a high level of security (i.e., bicycle lockers or a locked cage or room"
or/multnomah/fairview,parking_min_per_unit,unnumbered,unread_section,or/multnomah/fairview/19.164.txt,187,19.164.040,,,,1,"a. Short-term bicycle parking shall be provided at a ratio of one bicycle space for every 10 vehicle parking spaces and shall be located within 30 feet of the main entrance to the building, in a locat"
or/multnomah/fairview,parking_min_per_unit,unnumbered,unread_section,or/multnomah/fairview/19.164.txt,193,19.164.040,,,,1,"a. Short-term bicycle parking shall be provided at a ratio of one bicycle space for every 10 vehicle parking spaces and shall be located within 50 feet of the main entrance to the building, in a locat"
or/multnomah/fairview,open_space_min_pct,unnumbered,unread_section,or/multnomah/fairview/19.165.txt,145,19.165.025,,,,1,"3. Spacing between local street intersections shall have a minimum separation of 125 feet, except where more closely spaced intersections are designed to provide an open space, pocket park, common are"
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.165.txt,187,19.165.025,,,,1,"N. Cul-de-Sacs. A dead-end street shall be no more than 200 feet long, shall not provide access to greater than eight dwelling units, and shall only be used when environmental or topographical constra"
or/multnomah/fairview,parking_min_per_unit,unnumbered,unread_section,or/multnomah/fairview/19.30.txt,773,19.30.060,,,,1,"b. Off-street parking spaces shall not be located within 10 feet of any other property line, except alley property lines. Driveways and drive aisles are permitted within 10 feet of other property line"
or/multnomah/fairview,setback_rear_ft,unnumbered,unread_section,or/multnomah/fairview/19.30.txt,869,19.30.080,,,"0,5,8,15",1,"b. Accessory structures 200 square feet or smaller must be located behind the front facade of the main building, but may be placed on the site with zero side and/or rear setbacks if in compliance with"
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.30.txt,879,19.30.080,,,,1,"iv. The maximum size of an accessory structure on a lot up to one acre in size is 1,000 square feet. Lots larger than one acre shall have no accessory building size limit except as provided elsewhere"
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.30.txt,929,19.30.090,,,,1,a. Ground-floor housing units shall have front or rear patios or decks measuring at least 48 square feet. “Ground-floor housing” means the housing unit entrance (front or rear) is within five feet of
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.30.txt,931,19.30.090,,,,1,b. A minimum of 50 percent of all upper-floor housing units shall have balconies or porches measuring at least 48 square feet. “Upper-floor housing” means housing units which are more than five feet a
or/multnomah/fairview,min_frontage_ft,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,235,19.65.050,,,,1,"3. Exceptions to the alley or interior parking court standard may be approved, and longer block lengths or depths allowed, when the proposed development provides a mid-block pedestrian pathway. The mi"
or/multnomah/fairview,parking_min_per_unit,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,275,19.65.070,,,,1,"D. Parking Credit Options. A percentage reduction in off-street parking requirements is allowed as identified in Table 19.65.070. More than one credit may be used; however, in no case shall the credit"
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,289,19.65.070,,,,1,Street Level Commercial Space. A vertical mixed use development that provides housing units above a ground floor commercial space. The ground floor commercial space must occupy a minimum of 50 percent
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,294,19.65.070,,,,1,Small-Scale Commercial Spaces. A vertical mixed use development that provides housing units above a ground floor commercial space. The ground floor commercial space must include a minimum of three ten
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,304,19.65.070,,,,1,a. Ten percent of the total number of dwelling units must be affordable to those earning no more than 60 percent of the area median family income; or
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,309,19.65.070,,,,1,b. Twenty percent of the total number of dwelling units in the new building or the alteration must be affordable to those earning no more than 80 percent of the area median family income; and
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,413,19.65.090,,,,2,Ground Floor Windows – Nonresidential Uses. The following standards apply to the portions of a ground floor wall of a street-facing facade that are 20 feet or closer to a street lot line or a publicly
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,443,19.65.090,,,,2,Ground Floor Windows – Dwelling Units. The ground floor wall area of street-facing facades of dwelling units that are 20 feet or closer to a street lot line must meet at least one of the following sta
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,460,19.65.090,,,,1,ii. Windows must cover at least 25 percent of the ground level wall area of the portion of the building with residential dwelling units on the ground floor.
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,467,19.65.090,,,,1,ii. Window must cover at least 25 percent of the ground level wall area of the portion of the building with residential dwelling units on the ground floor.
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,469,19.65.090,,,,2,Ground Floor Residential Entrances. At least 50 percent of the dwelling units on the street-facing ground floor of a building must provide a pedestrian access between the main entrance of the dwelling
or/multnomah/fairview,open_space_min_pct,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,484,19.65.090,,,,2,"c. Private open space of at least 48 square feet and a minimum length or depth of six feet, where the floor of the open space is 18 to 36 inches above the grade of the right-of-way; or"
or/multnomah/fairview,open_space_min_pct,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,608,19.65.090,,,,1,Outdoor Recreation Area. Provide at least 800 square feet of outdoor common area with a minimum dimension of 20 feet by 20 feet. The outdoor area must meet one of the following:
or/multnomah/fairview,open_space_min_pct,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,611,19.65.090,,,,1,a. The entire outdoor area is a community garden with the area divided into individual raised garden beds. The beds are raised at least 12 inches above grade and can each be between 12 and 50 square f
or/multnomah/fairview,open_space_min_pct,unnumbered,unread_section,or/multnomah/fairview/19.65.txt,614,19.65.090,,,,1,b. The entire outdoor area is a children’s play area that includes a play structure at least 100 square feet in area and manufactured to the American Society for Testing and Materials (ASTM) standards
or/multnomah/fairview,setback_rear_ft,unnumbered,unread_section,or/multnomah/fairview/19.70.txt,86,19.70.030,,,"0,5,8,15",1,"a. Minimum Setback. The minimum rear setback for all structures shall be zero feet for street-access lots, and eight feet for alley-access lots (distance from building to rear property line or alley e"
or/multnomah/fairview,parking_min_per_unit,unnumbered,unread_section,or/multnomah/fairview/19.70.txt,108,19.70.050,,,,1,1. From adjoining street right-of-way to building entrances and off-street parking these pathways shall be provided with an average maximum interval of 100 feet along the street right-of-way.
or/multnomah/fairview,max_units,unnumbered,unread_section,or/multnomah/fairview/19.70.txt,116,19.70.050,,,,1,1. Buildings shall have their primary entrance(s) oriented to (facing) the street with a direct pedestrian walkway connecting with the adjoining street right-of-way. Building entrances may include ent
or/multnomah/fairview,max_height_ft,held,unread_section,or/multnomah/fairview/19.70.txt,124,19.70.060,45,,"35,45",1,A. Maximum Height. Buildings shall be no more than 45 feet in height.
or/multnomah/fairview,max_height_ft,held,unread_section,or/multnomah/fairview/19.80.txt,108,19.80.050,45,,"35,45",1,"A. Base Requirement. Buildings shall be no more than three stories or 45 feet in height, whichever is greater."
or/multnomah/fairview,max_height_ft,held,unread_section,or/multnomah/fairview/19.85.txt,155,19.85.060,45,,"35,45",1,"A. Base Requirement. Buildings shall be no more than three stories or 45 feet in height, whichever is greater, and shall comply with the building setback standards in FMC 19.85.030."
or/multnomah/gresham,max_height_ft,held,unread_section,or/multnomah/gresham/10.1100.shoreline-height.txt,22,10.1102,45,,"35,40,45,50,85",1,an existing dwelling shall be permitted with a maximum height of 45 feet above grade.
or/multnomah/gresham,max_units,unnumbered,unread_section,or/multnomah/gresham/3.0100.definitions.txt,567,3.0103,,,,1,2. At least 50 percent of the multi-family units being affordable to households with incomes at or below 60
or/multnomah/gresham,max_far,held,unread_section,or/multnomah/gresham/3.0100.definitions.txt,1114,3,0.7,,"0.7,1,3",1,"expressed in square feet. For example, a floor area ratio of 0.7 to 1 means 0.7 square feet of floor area for"
or/multnomah/gresham,max_height_ft,unnumbered,unread_section,or/multnomah/gresham/3.0100.definitions.txt,2541,3.0150,,,"35,40,45,50,85",1,dominant or most ascending stem to a diameter exceeding 15 percent of the tree’s diameter at breast height
or/multnomah/gresham,max_density_du_per_acre,unnumbered,unread_section,or/multnomah/gresham/4.0100.residential.txt,57,4.0110,,,"12.45,14.4,24,24.2,25,40,60",1,maximum net density for single detached units of 8.71 units per acre and for townhouses of 25 units per acre.
or/multnomah/gresham,max_density_du_per_acre,unnumbered,unread_section,or/multnomah/gresham/4.0100.residential.txt,65,4.0111,,,"12.45,14.4,24,24.2,25,40,60",1,maximum net density for single detached units of 6.22 units per acre and for townhouses of 25 units per acre.
or/multnomah/gresham,max_density_du_per_acre,unnumbered,unread_section,or/multnomah/gresham/4.0100.residential.txt,74,4.0112,,,"12.45,14.4,24,24.2,25,40,60",1,and cottage clusters at a maximum net density for single detached units of 20 units per acre and for
